Form name,Form number,Form category ids,Plain language description (1-2 sentences),PDF URL,Arabic URL,Cambodian URL,Chinese URL,Chinese Traditional URL,Farsi URL,Hmong URL,Korean URL,Punjabi URL,Russian URL,Spanish URL,Tagalog URL,Vietnamese URL,Form filling instructions URL,Mandatory Form,Revision Date,,,,,,
Declaration Under Uniform Child Custody Jurisdiction and Enforcement Act (UCCJEA),FL-105,"custody, divorce",,https://www.courts.ca.gov/documents/fl105.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl105s.pdf,,,,true,1/1/2009,,,,,,
Attachment to Declaration Under Uniform Child Custody Jurisdiction and Enforcement Act (UCCJEA),FL-105(A),custody,,https://www.courts.ca.gov/documents/fl105a.pdf,,,,,,,,,,,,,,true,1/1/2009,,,,,,
Legal Steps for a Divorce or Legal Separation,FL-107-INFO,"custody, child-support, divorce",Explains the steps to begin and complete a case for divorce or legal separation. It includes links to online resources to help understand each step in the process.,https://www.courts.ca.gov/documents/fl107info.pdf,,,https://www.courts.ca.gov/documents/fl107infoc.pdf,,,,https://www.courts.ca.gov/documents/fl107infok.pdf,,,https://www.courts.ca.gov/documents/fl107infos.pdf,,https://www.courts.ca.gov/documents/fl107infov.pdf,,false,1/1/2015,,,,,,
Summons,FL-110,"custody, divorce","Tells your spouse or domestic partner that a court case has started, your rights and responsibilities, and what can happen if a response is not filed in 30 days.",https://www.courts.ca.gov/documents/fl110.pdf,https://www.courts.ca.gov/documents/fl110a.pdf,,https://www.courts.ca.gov/documents/fl110c.pdf,,,,,,,,,,,true,1/1/2015,,,,,,
Proof of Service of Summons (Family Law-Uniform Parentage-Custody and Support),FL-115,"custody, child-support, divorce, proof-of-service","Tells the court that you had your spouse or domestic partner served with the legal papers to start your case. Tells when and where the papers were served, and who served them.",https://www.courts.ca.gov/documents/fl115.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Notice and Acknowledgment of Receipt,FL-117,divorce,Tell the court that your spouse or domestic partner agreed to (and received) by mail the legal papers to start your case.,https://www.courts.ca.gov/documents/fl117.pdf,,,,,,,,,,,,,,false,1/1/2021,,,,,,
Response—Marriage/Domestic Partnership (Family Law),FL-120,"custody, divorce",Tell the court and your spouse or domestic partner that you are responding to the summons and petition and describe the orders you want the court to make in the case.,https://www.courts.ca.gov/documents/fl120.pdf,https://www.courts.ca.gov/documents/fl120a.pdf,,https://www.courts.ca.gov/documents/fl120c.pdf,,,,,,,https://www.courts.ca.gov/documents/fl120s.pdf,,,,true,1/1/2020,,,,,,
"Appearance, Stipulations, and Waivers (Family Law—Uniform Parentage—Custody and Support)",FL-130,divorce,Tell the court that you and your spouse or domestic partner want the court to approve your written agreement or stipulated judgment without going to court for a trial.,https://www.courts.ca.gov/documents/fl130.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl130s.pdf,,,,false,1/1/2021,,,,,,
Declaration and Conditional Waiver of Rights Under the Servicemembers Civil Relief Act of 2003,FL-130(A),divorce,Tell the court you are a servicemember on active duty and you want the court to enter your settlement agreement or stipulated judgment in your absence.,https://www.courts.ca.gov/documents/fl130a.pdf,,,,,,,,,,,,,,false,1/1/2011,,,,,,
Declaration of Disclosure,FL-140,divorce,List all the financial documents and information on this cover page that you give (disclose) to your spouse or domestic partner as part of the first or final set of disclosure documents.,https://www.courts.ca.gov/documents/fl140.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl140s.pdf,,,,true,7/1/2013,,,,,,
Declaration Regarding Service of Declaration of Disclosure and Income and Expense Declaration,FL-141,divorce,Tell the court that you had the first or final set of financial documents served on your spouse or domestic partner.,https://www.courts.ca.gov/documents/fl141.pdf,,,,,,,,,,,,,,true,7/1/2013,,,,,,
Schedule of Assets and Debts,FL-142,divorce,List all your known property and debt. This can be used as an attachment to Declaration of Disclosure (form FL-140) or you may use Property Declaration (form FL-160) instead. ,https://www.courts.ca.gov/documents/fl142.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl142s.pdf,,,,false,1/1/2005,,,,,,
Stipulation and Waiver of Final Declaration of Disclosure,FL-144,divorce,Tell the court that you and your spouse or domestic partner exchanged the preliminary (first) declaration of disclosure and agree not to exchange the final declaration of disclosure documents with each other.,https://www.courts.ca.gov/documents/fl144.pdf,,,,,,,,,,,,,,false,1/1/2007,,,,,,
Form Interrogatories—Family Law,FL-145,divorce,Tell your spouse or domestic partner to answer specific questions and give documents before trial.,https://www.courts.ca.gov/documents/fl145.pdf,,,,,,,,,,,,,,false,1/1/2006,,,,,,
Income and Expense Declaration,FL-150,"child-support, divorce","Give your financial information to the court and to your spouse or domestic partner.  The court uses the information to make orders for support, attorneys fees, and other costs.",https://www.courts.ca.gov/documents/fl150.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl150s.pdf,,,,true,1/1/2019,,,,,,
Financial Statement (Simplified),FL-155,"child-support, divorce",Give your financial information to the court and to your spouse or domestic partner. This also explains when to use either this form or form FL-150. The court considers the information before making child support orders.,https://www.courts.ca.gov/documents/fl155.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl155s.pdf,,,,false,1/1/2004,,,,,,
Spousal or Domestic Partner Support Declaration Attachment,FL-157,divorce,"Explain the facts that support your request for a spousal or domestic partner support judgment. This is always attached to another form, like Declaration for Default or Uncontested Judgment (Form FL-170)",https://www.courts.ca.gov/documents/fl157.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl157s.pdf,,,,false,1/1/2021,,,,,,
Supporting Declaration for Attorney's Fees and Costs Attachment,FL-158,divorce,Explain why the court should or should not order you or your spouse or domestic partner to pay attorneys fees and costs. This is always attached to Request for Attorney's Fees and Costs Attachment (form FL-319) or Responsive Declaration (form FL-320).,https://www.courts.ca.gov/documents/fl158.pdf,,,,,,,,,,,,,,false,1/1/2012,,,,,,
Property Declaration,FL-160,divorce,List your property and debts and how you would like to divide them. This can be used as an attachment to Declaration of Disclosure (form FL-140) or you may use Schedule of Assets and Debts (form FL-142) instead.,https://www.courts.ca.gov/documents/fl160.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl160s.pdf,,,,true,7/1/2016,,,,,,
Continuation of Property Declaration,FL-161,divorce,Give more details about your property and debts and attach to Property Declaration (form FL-160),https://www.courts.ca.gov/documents/fl161.pdf,,,,,,,,,,,,,,true,7/1/2013,,,,,,
Request to Enter Default (Uniform Parentage),FL-165,divorce,"Ask the court for a decision (order) that time has ended for your spouse or domestic partner to file a response to your petition. This allows you to ask the court for a judgment based on a signed settlement agreement or, if no agreement, based on what you asked for in the petition.",https://www.courts.ca.gov/documents/fl165.pdf,,,,,,,,,,,,,,true,1/1/2005,,,,,,
Declaration for Default or Uncontested Dissolution or Legal Separation (Family Law),FL-170,divorce,Tell the court more about your request to enter a judgment based on an agreement or the default of your spouse or domestic partner.,https://www.courts.ca.gov/documents/fl170.pdf,,,,,,,,,,,,,,true,1/17/2020,,,,,,
Case Information—Family Law,FL-172,divorce,Used by courts to specify important issues in a family law case.,https://www.courts.ca.gov/documents/fl172.pdf,,,,,,,,,,,,,,false,1/1/2012,,,,,,
Family Centered Case Resolution Order,FL-174,divorce,Used by courts to provide a record of decisions made during a family centered case resolution conference.,https://www.courts.ca.gov/documents/fl174.pdf,,,,,,,,,,,,,,false,1/1/2012,,,,,,
Judgment,FL-180,divorce,"The first pages of the final orders for your divorce, legal separation, or annulment case. You or your attorney complete the first page and use attachments for other final orders, like child custody and visitation, child support, spousal or domestic partner support, property division, attorneys fees, and other orders.",https://www.courts.ca.gov/documents/fl180.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl180s.pdf,,,,true,7/1/2012,,,,,,
Judgment Checklist—Dissolution/Legal Separation,FL-182,divorce,This cover page lists the documents you give to the court to ask for a default or uncontested judgment.,https://www.courts.ca.gov/documents/fl182.pdf,,,,,,,,,,,,,,false,7/1/2012,,,,,,
Notice of Entry of Judgment (Uniform Parentage—Custody and Support),FL-190,divorce,"Lists the type of judgment that the court made (granted), like divorce, legal separation, or annulment. It also states the date that your legal relationship changed and the date that the court entered the judgment.",https://www.courts.ca.gov/documents/fl190.pdf,,,,,,,,,,,,,,true,1/1/2005,,,,,,
Child Support Case Registry Form,FL-191,"child-support, divorce",Give information to the court about the child support or family support order in your case.,https://www.courts.ca.gov/documents/fl191.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl191s.pdf,,,,true,7/1/2005,,,,,,
Notice of Rights and Responsibilities (Health-Care Costs and Reimbursement Procedures),FL-192,"child-support, divorce",Explains how to ask the other parent to help pay for your child's health care cost that is not covered by insurance. It also describes how to change a child support order.,https://www.courts.ca.gov/documents/fl192.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl192s.pdf,,,,false,1/1/2021,,,,,,
Income Withholding for Support,FL-195,"child-support, divorce","Tells an employer that the court made an order for you or the other person in the case to pay child support, medical support, spousal or domestic partner support (and any past-due support). The order tells the employer how much money to take out of the employee's pay check, how often to take out the money, and where to send it. This is also known as a wage assignment.",https://www.courts.ca.gov/documents/fl195.pdf,,,,,,,,,,,,,,false,1/1/2018,,,,,,
Income Withholding for Support—Instructions,FL-196,"child-support, divorce",Explains how to fill out Income Withholding for Support (form FL-195). Also includes information for the employer.,https://www.courts.ca.gov/documents/fl196.pdf,,,,,,,,,,,,,,false,1/1/2018,,,,,,
Petition to Determine Parental Relationship (Uniform Parentage),FL-200,"custody, child-support, parentage",Start a case to get a court order (judgment) that identifies the legal parents of a child. This is used by parents who are not married.,https://www.courts.ca.gov/documents/fl200.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl200s.pdf,,,,false,1/1/2020,,,,,,
Summons (Uniform Parentage—Petition for Custody and Support) (incl. Spanish),FL-210,"custody, child-support, parentage",Tells the other parent of the child that a court case has started and what will happen if the other parent's response is not filed in 30 days.,https://www.courts.ca.gov/documents/fl210.pdf,,,https://www.courts.ca.gov/documents/fl210c.pdf,,,,,,,,,,,true,1/1/2015,,,,,,
Response to Petition to Determine Parental Relationship (Uniform Parentage),FL-220,"custody, child-support, parentage",Tell the court and your spouse or domestic partner that you are responding to the summons and petition and describe the orders that you want the court to make in the case.,https://www.courts.ca.gov/documents/fl220.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl220s.pdf,,,,false,1/1/2020,,,,,,
Declaration for Default or Uncontested Judgment (Uniform Parentage—Custody and Support),FL-230,parentage,"Use this with Request for Default (form FL-165) to ask the court for a decision (order) that time has ended for the other parent to file a response to your petition. This allows you to ask the court for a judgment based on a signed settlement agreement or, if no agreement, based on what you asked for in the petition.",https://www.courts.ca.gov/documents/fl230.pdf,,,,,,,,,,,,,,true,1/1/2020,,,,,,
Advisement and Waiver of Rights Re: Determination of Parental Relationship (Uniform Parentage),FL-235,parentage,Tell the court that you and the other parent have an agreement to establish parentage and that you agree to give up the rights listed in the form so that the court can approve the Judgment (form FL-250) without a trial. ,https://www.courts.ca.gov/documents/fl235.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl235s.pdf,,,,false,1/1/2020,,,,,,
Stipulation for Entry of Judgment Re: Determination of Parental Relationship,FL-240,parentage,"This is the first page of the agreement you have with the child's other parent about establishing parentage, child custody and visitation (parenting time), child support, and other matters.",https://www.courts.ca.gov/documents/fl240.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl240s.pdf,,,,true,1/1/2021,,,,,,
Judgment (Uniform Parentage—Custody and Support),FL-250,parentage,"The first pages of the final orders (judgment) that establish the legal parents of the child. You or your attorney complete this and use attachments for other final orders, like child custody and visitation, (parenting time). child support, and others.",https://www.courts.ca.gov/documents/fl250.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl250s.pdf,,,,true,1/1/2020,,,,,,
Petition for Custody and Support of Minor Children,FL-260,"custody, child-support, parentage",,https://www.courts.ca.gov/documents/fl260.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl260s.pdf,,,,true,1/1/2020,,,,,,
Response to Petition for Custody and Support of Minor Children,FL-270,"custody, child-support, parentage",Tell the court and the petitioner that you are responding to the summons and petition and describe the orders that you want the court to make in the case.,https://www.courts.ca.gov/documents/fl270.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl270s.pdf,,,,true,1/1/2020,,,,,,
Notice of Motion to Cancel (Set Aside) Judgment of Parentage,FL-272,parentage,Tell the court and the other parent that you want a hearing to ask the court to cancel all the orders included in the judgment of parentage. Also ask the court to order genetic testing and enter a judgment stating that you are not the child's parent.,https://www.courts.ca.gov/documents/fl272.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl272s.pdf,,,,true,1/1/2020,,,,,,
Declaration in Support of Motion to Cancel (Set Aside) Judgment of Parentage (Family Law - Governmental),FL-273,parentage,Give more information about your request to cancel a judgment of parentage. This must be attached to Notice of Motion to Cancel (Set Aside) Judgment of Parentage (form FL-272).,https://www.courts.ca.gov/documents/fl273.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl273s.pdf,,,,true,1/1/2020,,,,,,
Information Sheet for Completing Notice of Motion to Cancel (Set Aside) Judgment of Parentage,FL-274,parentage,"Explains who can ask the court to cancel a judgment of parentage, what forms are needed, and desribes the time frame for the filing.",https://www.courts.ca.gov/documents/fl274.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl274s.pdf,,,,false,1/1/2020,,,,,,
Response to Notice of Motion to Cancel (Set Aside) Judgment of Parentage,FL-276,parentage,Tell the court and the other sides if you agree or disagree with the orders the other side asked for in Notice of Motion to Cancel (Set Aside) Judgment of Parentage (form FL-272).  Also give facts to support your response.,https://www.courts.ca.gov/documents/fl276.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl276s.pdf,,,,true,1/1/2020,,,,,,
Order After Hearing on Motion to Cancel (Set Aside) Judgment of Parentage (Family Law - Governmental),FL-278,parentage,States the court's decision (an order) about the request to cancel (set aside) a judgment of parentage.,https://www.courts.ca.gov/documents/fl278.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl278s.pdf,,,,true,1/1/2020,,,,,,
Request for Hearing and Application to Cancel (Set Aside) Voluntary Declaration of Parentage or Paternity,FL-280,parentage,"Tell the court and the other parties that you want a hearing to ask the court to cancel (set aside) the voluntary declaration of parentage or paternity. This is also used by the court to set the date, time, and location of the hearing.  ",https://www.courts.ca.gov/documents/fl280.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl280s.pdf,,,,true,1/1/2020,,,,,,
Information Sheet for Completing Request for Hearing and Application to Cancel (Set Aside) Voluntary Declaration of Parentage or Paternity (Family Law - Governmental),FL-281,parentage,Explains how to complete Request for Hearing and Application to Cancel (Set Aside) Voluntary Declaration of Parentage or Paternity (form FL-280) and describes the timeframe for filing the form.,https://www.courts.ca.gov/documents/fl281.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl281s.pdf,,,,false,1/1/2020,,,,,,
Responsive Declaration to Application to Cancel (Set Aside) Voluntary Declaration of Parentage or Paternity,FL-285,parentage,Tell the court and the other parties if you agree or disagree with the orders the other party asked for in Request for Hearing on Motion to Cancel (Set Aside) Voluntary Declaration of Parentage (form FL-280). Also give facts to support your response.,https://www.courts.ca.gov/documents/fl285.pdf,,,,,,,,,,https://www.courts.ca.gov/documents/fl285s.pdf,,,,true,1/1/2020,,,,,,
